# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_02300	NC_007795.1	2133155	2133481	-	327	571	4926	3380	3297	4912	3994
SAOUHSC_02301	NC_007795.1	2133600	2134590	-	991	1508	14585	7332	6807	12513	8357
SAOUHSC_A02189	NC_007795.1	2134741	2134974	+	234	0	8	5	3	11	5
SAOUHSC_02303	NC_007795.1	2134939	2135301	-	363	3713	9370	2465	2804	7755	3297
SAOUHSC_02304	NC_007795.1	2135298	2135468	-	171	103	1357	477	600	1792	702
SAOUHSC_02305	NC_007795.1	2135553	2136701	-	1149	908	4518	4348	3909	4734	5205
SAOUHSC_02306	NC_007795.1	2136767	2137126	-	360	188	1898	1130	1136	1328	1378
SAOUHSC_02307	NC_007795.1	2137130	2137621	-	492	90	1093	757	735	909	924
SAOUHSC_02308	NC_007795.1	2137608	2139191	-	1584	923	4554	2735	2475	3800	3387
SAOUHSC_02309	NC_007795.1	2139184	2139663	-	480	33	888	364	280	668	377
SAOUHSC_02310	NC_007795.1	2139872	2140432	-	561	1064	3380	1129	1175	1611	1417
SAOUHSC_02311	NC_007795.1	2140452	2142425	-	1974	2678	11861	2568	2342	4479	2942
SAOUHSC_02312	NC_007795.1	2142498	2144174	-	1677	1027	9087	1153	905	3427	1131
SAOUHSC_02313	NC_007795.1	2144198	2144308	-	111	3	26	42	21	23	40
SAOUHSC_02314	NC_007795.1	2144446	2147103	+	2658	4027	54474	2526	2589	25933	3404
SAOUHSC_02315	NC_007795.1	2147103	2147798	+	696	576	6714	995	892	2757	1334
SAOUHSC_02316	NC_007795.1	2148167	2149687	-	1521	9201	22584	76562	58038	33756	75195
SAOUHSC_02317	NC_007795.1	2150204	2151562	-	1359	2072	12973	9327	8196	10873	11536
SAOUHSC_02318	NC_007795.1	2151577	2152647	-	1071	1609	11143	5706	5863	9448	6983
SAOUHSC_02319	NC_007795.1	2152965	2154167	+	1203	489	3264	1344	1667	3914	2426
SAOUHSC_02320	NC_007795.1	2154431	2154568	-	138	694	8245	4554	6166	7198	6451
SAOUHSC_02321	NC_007795.1	2154696	2154905	-	210	52	641	1205	862	474	1180
SAOUHSC_02322	NC_007795.1	2154917	2155210	-	294	46	641	1119	889	593	1270
SAOUHSC_02323	NC_007795.1	2155376	2156860	+	1485	913	5867	1771	2079	5022	2215
SAOUHSC_02324	NC_007795.1	2156888	2157535	+	648	272	1544	773	880	1929	1038
SAOUHSC_02325	NC_007795.1	2157595	2157702	-	108	2	3	18	20	3	33
SAOUHSC_02326	NC_007795.1	2157710	2157802	-	93	2	12	14	18	4	13
SAOUHSC_02327	NC_007795.1	2158348	2159220	-	873	4764	25457	13824	15854	23508	18227
SAOUHSC_02328	NC_007795.1	2159306	2159947	-	642	56	159	236	219	169	329
SAOUHSC_02329	NC_007795.1	2159949	2160740	-	792	47	168	163	188	164	259
SAOUHSC_02330	NC_007795.1	2160724	2161554	-	831	38	204	150	198	151	199
SAOUHSC_02331	NC_007795.1	2161547	2162236	-	690	11	188	106	123	148	178
SAOUHSC_02332	NC_007795.1	2162336	2162467	-	132	8	27	5	14	22	11
SAOUHSC_02333	NC_007795.1	2162622	2163317	-	696	18	52	152	141	79	221
SAOUHSC_02334	NC_007795.1	2163706	2164101	-	396	58	499	387	351	487	565
SAOUHSC_02335	NC_007795.1	2164232	2164735	+	504	253	2460	334	365	1682	525
SAOUHSC_02336	NC_007795.1	2164794	2165234	-	441	2961	12658	4507	6226	9621	5943
SAOUHSC_02337	NC_007795.1	2165268	2166533	-	1266	8548	33479	13428	18165	27361	16580
SAOUHSC_02338	NC_007795.1	2166644	2166877	-	234	71	2975	1169	1465	2602	1263
SAOUHSC_02339	NC_007795.1	2167009	2167101	-	93	5	29	9	22	20	16
SAOUHSC_02340	NC_007795.1	2167439	2167843	-	405	7993	27740	7785	9103	19205	11188
SAOUHSC_02341	NC_007795.1	2167863	2169275	-	1413	33124	66276	20603	25043	51390	29993
SAOUHSC_02343	NC_007795.1	2169297	2170163	-	867	8762	50147	13030	15027	33069	17482
SAOUHSC_02345	NC_007795.1	2170194	2171702	-	1509	17482	51848	15643	21428	43328	22475
SAOUHSC_02346	NC_007795.1	2171724	2172263	-	540	2898	22760	5911	7056	14920	7833
SAOUHSC_02347	NC_007795.1	2172263	2172784	-	522	7891	19831	6345	8655	18006	9141
SAOUHSC_02349	NC_007795.1	2172982	2173194	-	213	6801	20871	4140	6121	12574	6028
SAOUHSC_02350	NC_007795.1	2173237	2173965	-	729	6479	30548	7811	10677	25637	11336
SAOUHSC_02351	NC_007795.1	2173986	2174438	-	453	992	18558	4438	4986	13912	6280
SAOUHSC_02352	NC_007795.1	2174506	2175633	-	1128	9950	33843	10285	13326	31067	16176
SAOUHSC_02353	NC_007795.1	2175657	2176286	-	630	3456	13895	4713	6276	15666	7631
SAOUHSC_02354	NC_007795.1	2176314	2177552	-	1239	18917	45670	12641	16994	42827	19684
SAOUHSC_02355	NC_007795.1	2177579	2178103	-	525	13529	22029	4216	5617	15559	6505
SAOUHSC_02356	NC_007795.1	2178210	2178629	-	420	74	880	729	615	606	781
SAOUHSC_02357	NC_007795.1	2178626	2179723	-	1098	204	1494	907	923	1283	1150
SAOUHSC_02358	NC_007795.1	2179756	2180508	-	753	1080	5519	6422	6230	6168	7145
SAOUHSC_02359	NC_007795.1	2180579	2181655	-	1077	1347	5494	6833	6337	5474	7423
SAOUHSC_02360	NC_007795.1	2181656	2182255	-	600	234	2241	3424	3273	2398	3775
SAOUHSC_02361	NC_007795.1	2182602	2182856	-	255	2612	11334	41910	40267	18056	54754
SAOUHSC_02362	NC_007795.1	2182974	2184290	-	1317	3424	23222	17699	17380	21005	18135
SAOUHSC_02363	NC_007795.1	2184537	2185964	-	1428	14127	37693	11724	15021	30802	15795
SAOUHSC_02364	NC_007795.1	2186202	2186537	-	336	731	8079	41365	35987	6589	45428
SAOUHSC_02365	NC_007795.1	2186626	2187885	-	1260	2174	16543	41318	39805	12281	43566
SAOUHSC_02366	NC_007795.1	2188351	2189211	-	861	5884	22074	25769	23982	29176	31681
SAOUHSC_02367	NC_007795.1	2189429	2189950	+	522	84	1248	514	552	1342	783
SAOUHSC_02368	NC_007795.1	2190059	2191669	-	1611	2883	12896	5531	6318	10513	6501
SAOUHSC_02369	NC_007795.1	2192005	2192535	-	531	939	10140	10235	9158	8189	12681
SAOUHSC_02370	NC_007795.1	2192647	2193507	-	861	216	1254	858	1095	1887	1244
SAOUHSC_02371	NC_007795.1	2193931	2194734	+	804	553	2254	1708	2088	2000	2049
SAOUHSC_02372	NC_007795.1	2194864	2195535	-	672	547	4973	5556	5376	4655	6394
SAOUHSC_02373	NC_007795.1	2195934	2197127	-	1194	486	3916	2253	2811	2871	2861
SAOUHSC_02374	NC_007795.1	2197127	2198311	-	1185	781	3802	1492	2187	2726	1772
SAOUHSC_02375	NC_007795.1	2198622	2199092	+	471	922	4700	847	1182	3393	1407
SAOUHSC_02376	NC_007795.1	2199244	2199594	-	351	392	3463	20636	20852	3696	29210
SAOUHSC_02377	NC_007795.1	2199608	2200909	-	1302	2924	15289	60511	62726	10170	74938
SAOUHSC_02378	NC_007795.1	2200893	2201021	+	129	0	0	15	12	1	16
SAOUHSC_02379	NC_007795.1	2201188	2201850	-	663	2563	6154	12929	15999	4842	18745
SAOUHSC_02380	NC_007795.1	2202165	2202875	+	711	931	6397	613	1136	6580	1272
SAOUHSC_02381	NC_007795.1	2202996	2203439	-	444	1537	10782	359897	360142	12976	503036
SAOUHSC_02382	NC_007795.1	2203639	2204052	-	414	255	3349	358	572	1809	601
SAOUHSC_02383	NC_007795.1	2204510	2205883	-	1374	536	8805	3734	4057	6625	5133
SAOUHSC_02384	NC_007795.1	2206555	2206785	-	231	159	1351	554	656	987	771
SAOUHSC_02385	NC_007795.1	2206816	2207673	-	858	740	6407	1200	1455	3938	1650
SAOUHSC_02386	NC_007795.1	2207609	2207833	-	225	33	1075	214	223	649	238
SAOUHSC_02387	NC_007795.1	2208190	2208855	-	666	2680	8204	700	1011	5183	895
SAOUHSC_02388	NC_007795.1	2209007	2209327	+	321	23	397	2026	2673	302	2220
SAOUHSC_02389	NC_007795.1	2209329	2210309	+	981	153	1772	8201	9643	1541	9055
SAOUHSC_02390	NC_007795.1	2210575	2211666	+	1092	1015	20633	4500	4975	14410	6102
SAOUHSC_02391	NC_007795.1	2212109	2212213	-	105	4030	6265	1976	3697	12619	4632
SAOUHSC_02393	NC_007795.1	2212900	2214036	-	1137	130	1730	221	198	1120	294
SAOUHSC_02394	NC_007795.1	2214325	2214417	+	93	0	0	6	1	1	2
SAOUHSC_02396	NC_007795.1	2215122	2215979	-	858	786	4934	1604	2090	3747	2645
SAOUHSC_02397	NC_007795.1	2216047	2216829	-	783	602	2765	788	902	1646	1014
SAOUHSC_02399	NC_007795.1	2217061	2218866	-	1806	1279	9944	11494	12251	9363	17604
SAOUHSC_02400	NC_007795.1	2219547	2221085	+	1539	520	2221	1619	2528	5154	2056
SAOUHSC_02401	NC_007795.1	2221120	2223252	+	2133	1474	8158	1711	3188	6564	2206
SAOUHSC_02402	NC_007795.1	2223264	2223698	+	435	1844	3157	533	967	2799	725
SAOUHSC_02403	NC_007795.1	2223698	2224804	+	1107	1194	6982	1215	2331	6523	1810
SAOUHSC_02404	NC_007795.1	2225123	2232559	-	7437	265	1638	3952	3841	1569	5697
SAOUHSC_02405	NC_007795.1	2232836	2234191	-	1356	1632	8985	9802	8758	7922	12153
SAOUHSC_02406	NC_007795.1	2234218	2235150	-	933	224	2719	3783	3464	3005	4533
SAOUHSC_02407	NC_007795.1	2235152	2235961	-	810	245	3370	3029	3093	3223	3842
SAOUHSC_02409	NC_007795.1	2236150	2237058	-	909	1546	11451	1009	2154	6500	2016
SAOUHSC_02410	NC_007795.1	2237284	2238603	+	1320	30	629	384	399	760	592
SAOUHSC_02411	NC_007795.1	2238622	2238726	+	105	9	41	18	34	19	35
SAOUHSC_T00037	NC_007795.1	2238714	2238789	-	76	2	1	4	11	1	10
SAOUHSC_02412	NC_007795.1	2238752	2238868	-	117	0	0	0	0	0	0
SAOUHSC_T00017	NC_007795.1	2238793	2238867	-	75	0	0	0	0	0	0
SAOUHSC_T00058	NC_007795.1	2238877	2238960	-	84	82	49	246	270	124	362
SAOUHSC_T00061	NC_007795.1	2238990	2239065	-	76	29	67	398	431	82	396
SAOUHSC_T00020	NC_007795.1	2239073	2239144	-	72	18	1	11	25	12	32
SAOUHSC_T00010	NC_007795.1	2239146	2239220	-	75	54	30	106	113	67	133
SAOUHSC_R00015	NC_007795.1	2239231	2239345	-	115	4	0	0	2	4	8
SAOUHSC_R00010	NC_007795.1	2239418	2242340	-	2923	2502	1023	738	1876	1409	1800
SAOUHSC_T00029	NC_007795.1	2242631	2242707	-	77	450	564	1523	799	546	3278
SAOUHSC_R0005	NC_007795.1	2242800	2244356	-	1557	820	224	72	174	378	328
SAOUHSC_02416	NC_007795.1	2244539	2244724	-	186	1	4	18	3	7	22
SAOUHSC_02417	NC_007795.1	2244813	2245879	-	1067	1442	6481	7428	6378	5954	8500
SAOUHSC_02418	NC_007795.1	2246027	2247469	-	1443	705	5629	5917	4866	4383	6317
SAOUHSC_02419	NC_007795.1	2247791	2248264	-	474	49	1500	1207	677	1215	1129
SAOUHSC_02420	NC_007795.1	2248363	2249706	-	1344	210	1627	4158	3015	1642	4182
SAOUHSC_02422	NC_007795.1	2249883	2250566	-	684	387	3408	4662	4705	3868	5688
SAOUHSC_02423	NC_007795.1	2250585	2251772	-	1188	2001	9726	14409	14205	10326	16151
SAOUHSC_02424	NC_007795.1	2251816	2252331	-	516	195	3916	4387	4602	3922	5453
SAOUHSC_02425	NC_007795.1	2252508	2252768	+	261	1974	23114	7973	15170	20772	13768
SAOUHSC_02426	NC_007795.1	2252900	2254093	-	1194	367	1530	17774	8476	667	15672
SAOUHSC_02427	NC_007795.1	2254506	2255474	-	969	175	1345	2836	2432	1003	3723
SAOUHSC_02428	NC_007795.1	2255471	2256502	-	1032	156	1231	2042	1962	813	2693
SAOUHSC_02430	NC_007795.1	2256514	2257497	-	984	201	4201	9921	7106	3137	12315
SAOUHSC_02432	NC_007795.1	2257663	2257788	+	126	0	3	13	14	4	13
SAOUHSC_02433	NC_007795.1	2257889	2258959	-	1071	212	1807	945	1043	2001	1375
SAOUHSC_02434	NC_007795.1	2258966	2260723	-	1758	1869	5239	2185	2658	4747	2994
SAOUHSC_02435	NC_007795.1	2260710	2261903	-	1194	35	498	351	366	301	590
SAOUHSC_02436	NC_007795.1	2262005	2263981	+	1977	243	2694	4385	3171	2091	4521
SAOUHSC_02437	NC_007795.1	2264437	2265849	+	1413	8	63	163	144	57	237
SAOUHSC_02441	NC_007795.1	2266097	2266606	-	510	81011	522669	61995	100661	379703	98780
SAOUHSC_02442	NC_007795.1	2266669	2266908	-	240	70801	86270	10395	15522	70570	14528
SAOUHSC_02443	NC_007795.1	2266921	2267457	-	537	33861	244412	24917	46257	171253	37457
SAOUHSC_02444	NC_007795.1	2267632	2269194	-	1563	12633	51592	6485	11007	45501	8366
SAOUHSC_02445	NC_007795.1	2269501	2270502	-	1002	653	1781	1196	1281	1528	1820
SAOUHSC_02447	NC_007795.1	2270736	2271737	-	1002	1637	5844	2783	4638	5677	6111
SAOUHSC_02448	NC_007795.1	2272020	2272904	-	885	318	2861	731	1082	2143	1291
SAOUHSC_02449	NC_007795.1	2273155	2274567	-	1413	144	471	1591	2191	477	2879
SAOUHSC_02450	NC_007795.1	2274585	2276297	-	1713	66	165	753	1391	204	1363
SAOUHSC_02451	NC_007795.1	2276303	2276614	-	312	11	34	146	299	14	277
SAOUHSC_02452	NC_007795.1	2276636	2277616	-	981	8	36	326	725	40	641
SAOUHSC_02453	NC_007795.1	2277620	2278552	-	933	13	40	327	738	37	648
SAOUHSC_02454	NC_007795.1	2278565	2279080	-	516	0	16	186	384	23	314
SAOUHSC_02455	NC_007795.1	2279096	2279524	-	429	4	10	192	331	14	317
SAOUHSC_02456	NC_007795.1	2279892	2280683	-	792	298	2853	956	1074	2281	1606
SAOUHSC_02457	NC_007795.1	2280889	2281629	+	741	309	1290	1013	1205	1218	1733
SAOUHSC_A02331	NC_007795.1	2281666	2281827	+	162	0	7	7	8	6	15
SAOUHSC_02458	NC_007795.1	2281920	2282528	-	609	35	375	96	74	202	112
SAOUHSC_02459	NC_007795.1	2282790	2282915	-	126	4	196	31	10	85	31
SAOUHSC_02460	NC_007795.1	2283135	2283983	-	849	459	3800	1153	1392	2941	2026
SAOUHSC_02461	NC_007795.1	2284053	2284469	-	417	47	1084	227	261	918	428
SAOUHSC_02462	NC_007795.1	2284713	2284880	+	168	0	28	16	8	10	16
SAOUHSC_02463	NC_007795.1	2284877	2287300	+	2424	156	1154	978	921	808	1387
SAOUHSC_02464	NC_007795.1	2287360	2288214	-	855	265	1618	762	872	1057	1105
SAOUHSC_02465	NC_007795.1	2288425	2289240	-	816	99	967	339	494	882	564
SAOUHSC_02467	NC_007795.1	2290323	2291027	-	705	69	459	740	699	688	1097
SAOUHSC_02468	NC_007795.1	2291064	2292728	-	1665	275	1046	1239	1193	1114	1753
SAOUHSC_02469	NC_007795.1	2292961	2293200	+	240	5	38	23	27	23	61
SAOUHSC_02470	NC_007795.1	2293182	2293364	-	183	133	903	78	107	586	123
SAOUHSC_02471	NC_007795.1	2293918	2295324	-	1407	317	2537	1920	1458	1350	1919
SAOUHSC_02472	NC_007795.1	2295453	2296589	-	1137	238	2479	1606	1415	2037	1830
SAOUHSC_02473	NC_007795.1	2296590	2296682	-	93	0	0	0	0	0	0
SAOUHSC_02474	NC_007795.1	2296639	2297334	-	696	710	3568	1567	1693	2041	2162
SAOUHSC_02475	NC_007795.1	2297395	2297688	-	294	50	1041	364	324	458	346
SAOUHSC_02476	NC_007795.1	2297685	2298782	-	1098	75	636	173	155	401	227
SAOUHSC_02477	NC_007795.1	2299327	2299725	-	399	15493	27692	38554	48167	32224	52747
SAOUHSC_02478	NC_007795.1	2299739	2300176	-	438	2942	24566	35612	44439	20881	40819
SAOUHSC_02480	NC_007795.1	2300416	2301219	-	804	499	3795	2192	2746	3141	2940
SAOUHSC_02481	NC_007795.1	2301224	2302030	-	807	501	2605	1237	1534	2087	1690
SAOUHSC_02482	NC_007795.1	2302020	2302880	-	861	561	4403	1796	2245	3600	2399
SAOUHSC_02483	NC_007795.1	2302877	2303686	-	810	959	3962	968	1434	3029	1479
SAOUHSC_02484	NC_007795.1	2304224	2304592	-	369	5708	16525	26172	28639	19186	34579
SAOUHSC_02485	NC_007795.1	2304609	2305553	-	945	23737	78833	95558	99139	68233	115244
SAOUHSC_02486	NC_007795.1	2305628	2306017	-	390	8646	18515	25601	32737	22619	35733
SAOUHSC_02487	NC_007795.1	2306041	2306406	-	366	11119	37928	28093	32562	22584	35810
SAOUHSC_02488	NC_007795.1	2306429	2306542	-	114	3111	30820	16886	14236	10137	15826
SAOUHSC_02489	NC_007795.1	2306574	2306792	-	219	1799	15832	16560	19010	13363	22144
SAOUHSC_02490	NC_007795.1	2306985	2307632	-	648	20267	59627	63401	69056	52553	77681
SAOUHSC_02491	NC_007795.1	2307649	2308941	-	1293	23094	123001	91586	105002	87587	120993
SAOUHSC_02492	NC_007795.1	2308941	2309381	-	441	24013	26961	26045	32804	29252	37302
SAOUHSC_02493	NC_007795.1	2309398	2309577	-	180	3077	31124	20654	20610	15450	23798
SAOUHSC_02494	NC_007795.1	2309594	2310094	-	501	31900	52507	42403	50047	39192	56634
SAOUHSC_02495	NC_007795.1	2310115	2310474	-	360	7096	57331	34837	36032	28329	41973
SAOUHSC_02496	NC_007795.1	2310505	2311041	-	537	5471	28348	32003	39745	29676	45054
SAOUHSC_02498	NC_007795.1	2311066	2311464	-	399	6919	46751	35041	33239	27199	44588
SAOUHSC_02499	NC_007795.1	2311496	2311681	-	186	2437	23838	17782	18204	13641	23571
SAOUHSC_02500	NC_007795.1	2311704	2312243	-	540	10426	50371	38167	42117	30322	51499
SAOUHSC_02501	NC_007795.1	2312270	2312587	-	318	9938	47202	35870	37352	25169	43709
SAOUHSC_02502	NC_007795.1	2312623	2312991	-	369	12139	33650	33048	38786	25773	48212
SAOUHSC_02503	NC_007795.1	2313023	2313286	-	264	2285	28715	24221	26238	18354	30600
SAOUHSC_02504	NC_007795.1	2313310	2313519	-	210	1720	15167	13233	13433	9254	16698
SAOUHSC_02505	NC_007795.1	2313509	2313943	-	435	15549	32818	31843	40335	25480	46398
SAOUHSC_02506	NC_007795.1	2313946	2314599	-	654	16593	51294	50252	60298	38532	70274
SAOUHSC_02507	NC_007795.1	2314623	2314976	-	354	9916	35961	21321	24886	16389	28810
SAOUHSC_02508	NC_007795.1	2315005	2315283	-	279	9651	41997	31990	36789	23700	44225
SAOUHSC_02509	NC_007795.1	2315350	2316183	-	834	70363	98073	77605	90563	77018	106628
SAOUHSC_02510	NC_007795.1	2316216	2316491	-	276	4426	21947	15287	17250	14481	21221
SAOUHSC_02511	NC_007795.1	2316491	2317114	-	624	22390	43170	37070	44289	32896	50424
SAOUHSC_02512	NC_007795.1	2317141	2317803	-	663	24091	48515	42211	46519	34702	55666
SAOUHSC_02512a	NC_007795.1	2317831	2318139	-	309	16607	34978	27972	33207	21798	34871
SAOUHSC_02515	NC_007795.1	2318496	2318885	+	390	61	2405	431	400	1109	676
SAOUHSC_02516	NC_007795.1	2319077	2320255	-	1179	1160	6626	44830	23915	7241	40874
SAOUHSC_02517	NC_007795.1	2320524	2322659	-	2136	1424	5973	6847	4896	4473	6850
SAOUHSC_02518	NC_007795.1	2322685	2322780	-	96	3	20	37	3	7	18
SAOUHSC_02519	NC_007795.1	2322846	2323733	+	888	175	2797	1116	846	1786	1298
SAOUHSC_02520	NC_007795.1	2323914	2324777	+	864	1840	6866	2383	2618	4541	3378
SAOUHSC_02521	NC_007795.1	2324894	2325025	-	132	0	8	14	8	5	7
SAOUHSC_02522	NC_007795.1	2325196	2326086	-	891	76	1408	1405	992	1021	1652
SAOUHSC_02523	NC_007795.1	2326237	2326401	+	165	13	278	145	167	377	225
SAOUHSC_02524	NC_007795.1	2326646	2326963	+	318	239	2231	2686	1717	1793	2890
SAOUHSC_02525	NC_007795.1	2327150	2330317	-	3168	3047	15041	7939	7761	10369	9923
SAOUHSC_02527	NC_007795.1	2330434	2331699	-	1266	1845	8564	5419	4822	6634	6798
SAOUHSC_02528	NC_007795.1	2332088	2332339	+	252	21	516	63	32	369	85
SAOUHSC_02529	NC_007795.1	2332331	2333095	-	765	373	2502	806	719	1588	906
SAOUHSC_02530	NC_007795.1	2333257	2333697	+	441	3	178	2276	1027	136	1703
SAOUHSC_02531	NC_007795.1	2333690	2334901	+	1212	29	337	6817	3032	331	5764
SAOUHSC_02532	NC_007795.1	2335005	2335355	-	351	37	751	7078	3602	653	6629
SAOUHSC_02533	NC_007795.1	2335481	2335651	+	171	0	0	9	5	2	19
SAOUHSC_02534	NC_007795.1	2335708	2335851	-	144	147	128	137	140	130	204
SAOUHSC_02535	NC_007795.1	2335823	2335942	-	120	1	39	34	36	42	55
SAOUHSC_02536	NC_007795.1	2336046	2337068	-	1023	1178	5629	2838	3258	4546	4669
SAOUHSC_02537	NC_007795.1	2337088	2337687	-	600	553	1558	773	1014	1637	1295
SAOUHSC_02538	NC_007795.1	2337694	2337927	-	234	149	255	201	324	345	397
SAOUHSC_02540	NC_007795.1	2337933	2338379	-	447	190	2018	896	869	1040	1120
SAOUHSC_02541	NC_007795.1	2338393	2338878	-	486	205	1602	862	807	851	1100
SAOUHSC_02542	NC_007795.1	2338875	2340134	-	1260	824	2351	1772	1768	1713	2436
SAOUHSC_02543	NC_007795.1	2340197	2340691	+	495	396	3262	1870	1941	2599	2365
SAOUHSC_02544	NC_007795.1	2340693	2341199	-	507	303	922	663	754	762	1022
SAOUHSC_02545	NC_007795.1	2341230	2342234	-	1005	363	1904	894	1113	1512	1483
SAOUHSC_02546	NC_007795.1	2342404	2343009	-	606	445	1409	1306	1212	1156	1790
SAOUHSC_02547	NC_007795.1	2343010	2343681	-	672	185	1795	1182	1134	1571	1750
SAOUHSC_02549	NC_007795.1	2343695	2344477	-	783	227	2343	846	862	1543	1237
SAOUHSC_02550	NC_007795.1	2344767	2345564	+	798	144	1324	1605	2065	2511	3074
SAOUHSC_02551	NC_007795.1	2345736	2346506	-	771	120	796	1294	1432	841	2003
SAOUHSC_02552	NC_007795.1	2346578	2347132	-	555	94	549	474	498	402	591
SAOUHSC_02553	NC_007795.1	2347253	2348194	-	942	101	782	342	421	467	485
SAOUHSC_02554	NC_007795.1	2348593	2349501	-	909	1292	9762	5427	6047	5604	7306
SAOUHSC_02555	NC_007795.1	2349715	2350880	-	1166	388	1255	872	843	685	1185
SAOUHSC_02557	NC_007795.1	2351097	2351987	-	891	31	217	1313	897	243	1741
SAOUHSC_02558	NC_007795.1	2352262	2352564	+	303	7	13	126	102	11	209
SAOUHSC_02559	NC_007795.1	2352578	2352988	+	411	7	27	376	306	28	471
SAOUHSC_02561	NC_007795.1	2352985	2354700	+	1716	173	343	1737	1796	399	2857
SAOUHSC_02562	NC_007795.1	2354713	2355165	+	453	34	202	644	580	193	1019
SAOUHSC_02563	NC_007795.1	2355158	2355847	+	690	30	297	938	711	236	1342
SAOUHSC_02564	NC_007795.1	2355860	2356474	+	615	48	472	1325	1165	396	1913
SAOUHSC_02565	NC_007795.1	2356474	2357310	+	837	50	581	2272	1685	560	3194
SAOUHSC_02566	NC_007795.1	2357499	2357846	-	348	2460	18240	30945	15524	16897	34595
SAOUHSC_02568	NC_007795.1	2358274	2358600	-	327	601	5245	2814	2195	3054	3357
SAOUHSC_02569	NC_007795.1	2358664	2359407	-	744	682	3709	1489	943	2367	1451
SAOUHSC_02570	NC_007795.1	2359433	2361388	-	1956	1208	9608	2117	1980	7362	2649
SAOUHSC_02571	NC_007795.1	2361998	2362801	+	804	608	1874	20096	18053	2554	15211
SAOUHSC_02572	NC_007795.1	2362818	2363060	-	243	9458	64257	13707	16637	49364	20304
SAOUHSC_02573	NC_007795.1	2363234	2364634	-	1401	6312	19834	1476	1887	12766	1993
SAOUHSC_02574	NC_007795.1	2364729	2365811	-	1083	2972	14679	1461	1595	12118	1970
SAOUHSC_02575	NC_007795.1	2366059	2366481	+	423	86	1166	228	231	1409	324
SAOUHSC_02576	NC_007795.1	2366718	2367218	+	501	349	1432	1176	1115	1221	1019
SAOUHSC_02577	NC_007795.1	2367580	2368533	+	954	3208	14780	3470	4411	10369	5672
SAOUHSC_02579	NC_007795.1	2368625	2369749	-	1125	626	2896	3578	3006	2571	4037
SAOUHSC_02580	NC_007795.1	2370060	2370698	-	639	976	5600	3175	2988	4600	3905
SAOUHSC_A02450	NC_007795.1	2370858	2371091	-	234	12	622	149	61	372	127
SAOUHSC_02581	NC_007795.1	2371319	2371792	-	474	2704	16280	6471	6958	13053	9187
SAOUHSC_02582	NC_007795.1	2371792	2374746	-	2955	19597	74686	29539	35847	64265	40759
SAOUHSC_02583	NC_007795.1	2375348	2376271	-	924	2553	9114	12006	11475	6094	13919
SAOUHSC_02584	NC_007795.1	2376428	2377225	-	798	391	3260	1280	2674	2529	1990
SAOUHSC_02585	NC_007795.1	2377610	2378302	+	693	429	6049	2935	3010	3372	3880
SAOUHSC_02587	NC_007795.1	2378949	2379686	-	738	88	1355	264	245	1177	469
SAOUHSC_02588	NC_007795.1	2379735	2380064	+	330	7	33	11	6	27	27
SAOUHSC_02589	NC_007795.1	2380509	2381381	+	873	659	8651	10886	10732	7764	14717
SAOUHSC_02590	NC_007795.1	2381768	2383147	-	1380	4762	19935	7257	7515	15733	8001
SAOUHSC_02591	NC_007795.1	2383427	2383783	+	357	52	1744	417	382	1148	650
SAOUHSC_02592	NC_007795.1	2383780	2383965	+	186	206	1370	352	410	950	538
SAOUHSC_02593	NC_007795.1	2384061	2384252	-	192	62	1131	167	236	867	255
SAOUHSC_02594	NC_007795.1	2384263	2384898	-	636	476	5026	433	545	2440	695
SAOUHSC_02595	NC_007795.1	2384973	2385890	-	918	230	4714	150	147	2732	230
SAOUHSC_02596	NC_007795.1	2386157	2386687	+	531	19	505	204	193	418	240
SAOUHSC_02597	NC_007795.1	2386753	2388357	-	1605	714	4464	1178	1647	3456	1959
SAOUHSC_02599	NC_007795.1	2388687	2389451	+	765	52	781	160	165	722	252
SAOUHSC_02600	NC_007795.1	2389509	2390015	-	507	1072	6083	1317	1534	3344	2055
SAOUHSC_02603	NC_007795.1	2391720	2392289	-	570	92	1006	111	94	664	176
SAOUHSC_02604	NC_007795.1	2392776	2393657	-	882	13437	25196	3579	4864	19895	5641
SAOUHSC_02605	NC_007795.1	2393768	2394889	-	1122	785	2843	648	688	1676	935
SAOUHSC_02606	NC_007795.1	2395166	2396404	-	1239	274	1113	1964	2057	843	3041
SAOUHSC_02607	NC_007795.1	2396404	2398065	-	1662	291	765	1778	1909	514	2527
SAOUHSC_02608	NC_007795.1	2398225	2399109	+	885	22	537	189	248	426	366
SAOUHSC_02609	NC_007795.1	2399531	2399950	+	420	2	37	32	32	38	48
