# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_02279	NC_007795.1	2110191	2110853	-	663	95	781	876	1044	1060	1207
SAOUHSC_02280	NC_007795.1	2110834	2111268	-	435	53	435	468	1255	756	604
SAOUHSC_A02169	NC_007795.1	2111333	2111488	+	156	0	2	2	2	1	3
SAOUHSC_02281	NC_007795.1	2111806	2113494	+	1689	5409	411	754	12432	11418	682
SAOUHSC_02282	NC_007795.1	2113522	2115291	+	1770	6585	554	925	18226	18014	1074
SAOUHSC_02283	NC_007795.1	2115291	2115545	+	255	664	60	96	1579	2275	117
SAOUHSC_02284	NC_007795.1	2115682	2116686	+	1005	2666	379	567	14716	13822	674
SAOUHSC_02285	NC_007795.1	2116716	2118245	+	1530	5474	719	1051	20256	21396	1500
SAOUHSC_02286	NC_007795.1	2118248	2119294	+	1047	3710	443	672	16354	12889	873
SAOUHSC_02287	NC_007795.1	2119308	2120678	+	1371	10000	818	1021	18296	17569	1422
SAOUHSC_02288	NC_007795.1	2120679	2121251	+	573	1583	331	364	7973	6692	661
SAOUHSC_02289	NC_007795.1	2121266	2122534	+	1269	1850	655	805	10572	12688	1326
SAOUHSC_R00014	NC_007795.1	2122744	2122858	-	115	16	11	46	8	32	38
SAOUHSC_R0009	NC_007795.1	2122931	2125853	-	2923	2584	756	1910	1116	1431	1764
SAOUHSC_R0004	NC_007795.1	2126400	2127954	-	1555	1109	88	258	340	548	437
SAOUHSC_T00025	NC_007795.1	2128072	2128145	-	74	154	394	438	116	248	1035
SAOUHSC_T00034	NC_007795.1	2128165	2128250	-	86	7	51	65	87	34	61
SAOUHSC_02294	NC_007795.1	2128216	2128323	-	108	1	4	3	0	2	1
SAOUHSC_02296	NC_007795.1	2128897	2129352	-	456	303	6736	4593	2470	1951	6307
SAOUHSC_02297	NC_007795.1	2129345	2131495	-	2151	1151	19910	13963	7333	6111	18735
SAOUHSC_02298	NC_007795.1	2131929	2132699	-	771	4817	29784	26662	32071	19469	31223
SAOUHSC_02299	NC_007795.1	2132674	2133183	-	510	1474	7097	6352	11579	7024	7330
SAOUHSC_02300	NC_007795.1	2133155	2133481	-	327	571	3380	3297	4926	4912	3994
SAOUHSC_02301	NC_007795.1	2133600	2134590	-	991	1508	7334	6807	14585	12514	8357
SAOUHSC_A02189	NC_007795.1	2134741	2134974	+	234	0	5	3	8	11	5
SAOUHSC_02303	NC_007795.1	2134939	2135301	-	363	3713	2465	2804	9370	7755	3297
SAOUHSC_02304	NC_007795.1	2135298	2135468	-	171	103	477	600	1357	1792	702
SAOUHSC_02305	NC_007795.1	2135553	2136701	-	1149	908	4348	3909	4518	4735	5205
SAOUHSC_02306	NC_007795.1	2136767	2137126	-	360	188	1130	1136	1898	1328	1378
SAOUHSC_02307	NC_007795.1	2137130	2137621	-	492	90	757	735	1093	909	924
SAOUHSC_02308	NC_007795.1	2137608	2139191	-	1584	923	2735	2475	4554	3800	3387
SAOUHSC_02309	NC_007795.1	2139184	2139663	-	480	33	364	280	888	668	377
SAOUHSC_02310	NC_007795.1	2139872	2140432	-	561	1064	1129	1175	3380	1611	1417
SAOUHSC_02311	NC_007795.1	2140452	2142425	-	1974	2678	2568	2342	11861	4479	2942
SAOUHSC_02312	NC_007795.1	2142498	2144174	-	1677	1027	1153	905	9087	3427	1131
SAOUHSC_02313	NC_007795.1	2144198	2144308	-	111	3	42	21	26	23	40
SAOUHSC_02314	NC_007795.1	2144446	2147103	+	2658	4027	2526	2589	54474	25933	3404
SAOUHSC_02315	NC_007795.1	2147103	2147798	+	696	576	995	892	6714	2757	1334
SAOUHSC_02316	NC_007795.1	2148167	2149687	-	1521	9201	76559	58035	22584	33756	75195
SAOUHSC_02317	NC_007795.1	2150204	2151562	-	1359	2072	9327	8196	12973	10873	11536
SAOUHSC_02318	NC_007795.1	2151577	2152647	-	1071	1609	5706	5863	11144	9448	6983
SAOUHSC_02319	NC_007795.1	2152965	2154167	+	1203	489	1344	1667	3264	3914	2426
SAOUHSC_02320	NC_007795.1	2154431	2154568	-	138	694	4554	6166	8245	7198	6451
SAOUHSC_02321	NC_007795.1	2154696	2154905	-	210	52	1205	862	641	474	1180
SAOUHSC_02322	NC_007795.1	2154917	2155210	-	294	46	1119	889	641	593	1270
SAOUHSC_02323	NC_007795.1	2155376	2156860	+	1485	913	1771	2079	5867	5022	2215
SAOUHSC_02324	NC_007795.1	2156888	2157535	+	648	272	773	880	1544	1929	1038
SAOUHSC_02325	NC_007795.1	2157595	2157702	-	108	2	18	20	3	3	33
SAOUHSC_02326	NC_007795.1	2157710	2157802	-	93	2	14	18	12	4	13
SAOUHSC_02327	NC_007795.1	2158348	2159220	-	873	4764	13824	15854	25457	23508	18227
SAOUHSC_02328	NC_007795.1	2159306	2159947	-	642	56	236	219	159	169	329
SAOUHSC_02329	NC_007795.1	2159949	2160740	-	792	47	163	188	168	164	259
SAOUHSC_02330	NC_007795.1	2160724	2161554	-	831	38	150	198	204	151	199
SAOUHSC_02331	NC_007795.1	2161547	2162236	-	690	11	106	123	188	148	178
SAOUHSC_02332	NC_007795.1	2162336	2162467	-	132	8	5	14	27	22	11
SAOUHSC_02333	NC_007795.1	2162622	2163317	-	696	18	152	141	52	79	221
SAOUHSC_02334	NC_007795.1	2163706	2164101	-	396	58	387	351	499	487	565
SAOUHSC_02335	NC_007795.1	2164232	2164735	+	504	253	334	365	2460	1682	525
SAOUHSC_02336	NC_007795.1	2164794	2165234	-	441	2961	4507	6226	12658	9621	5943
SAOUHSC_02337	NC_007795.1	2165268	2166533	-	1266	8548	13428	18165	33479	27361	16580
SAOUHSC_02338	NC_007795.1	2166644	2166877	-	234	71	1169	1465	2975	2602	1263
SAOUHSC_02339	NC_007795.1	2167009	2167101	-	93	5	9	22	29	20	16
SAOUHSC_02340	NC_007795.1	2167439	2167843	-	405	7993	7785	9103	27740	19205	11188
SAOUHSC_02341	NC_007795.1	2167863	2169275	-	1413	33123	20603	25043	66276	51390	29993
SAOUHSC_02343	NC_007795.1	2169297	2170163	-	867	8761	13030	15027	50146	33067	17482
SAOUHSC_02345	NC_007795.1	2170194	2171702	-	1509	17482	15641	21428	51848	43325	22472
SAOUHSC_02346	NC_007795.1	2171724	2172263	-	540	2896	5899	7033	22698	14891	7810
SAOUHSC_02347	NC_007795.1	2172263	2172784	-	522	7890	6346	8655	19831	18004	9141
SAOUHSC_02349	NC_007795.1	2172982	2173194	-	213	6801	4140	6121	20871	12574	6028
SAOUHSC_02350	NC_007795.1	2173237	2173965	-	729	6479	7811	10677	30548	25637	11336
SAOUHSC_02351	NC_007795.1	2173986	2174438	-	453	992	4438	4986	18558	13912	6280
SAOUHSC_02352	NC_007795.1	2174506	2175633	-	1128	9950	10285	13326	33843	31067	16176
SAOUHSC_02353	NC_007795.1	2175657	2176286	-	630	3456	4713	6276	13895	15666	7631
SAOUHSC_02354	NC_007795.1	2176314	2177552	-	1239	18917	12641	16994	45670	42827	19684
SAOUHSC_02355	NC_007795.1	2177579	2178103	-	525	13529	4216	5617	22029	15559	6505
SAOUHSC_02356	NC_007795.1	2178210	2178629	-	420	74	729	615	880	606	781
SAOUHSC_02357	NC_007795.1	2178626	2179723	-	1098	204	907	923	1494	1283	1150
SAOUHSC_02358	NC_007795.1	2179756	2180508	-	753	1080	6421	6230	5519	6168	7145
SAOUHSC_02359	NC_007795.1	2180579	2181655	-	1077	1347	6833	6337	5494	5474	7423
SAOUHSC_02360	NC_007795.1	2181656	2182255	-	600	234	3424	3273	2241	2398	3775
SAOUHSC_02361	NC_007795.1	2182602	2182856	-	255	2611	41910	40266	11334	18056	54754
SAOUHSC_02362	NC_007795.1	2182974	2184290	-	1317	3424	17699	17380	23222	21005	18135
SAOUHSC_02363	NC_007795.1	2184537	2185964	-	1428	14127	11724	15021	37693	30802	15794
SAOUHSC_02364	NC_007795.1	2186202	2186537	-	336	731	41365	35986	8079	6589	45428
SAOUHSC_02365	NC_007795.1	2186626	2187885	-	1260	2174	41318	39805	16543	12281	43566
SAOUHSC_02366	NC_007795.1	2188351	2189211	-	861	5884	25769	23982	22073	29176	31681
SAOUHSC_02367	NC_007795.1	2189429	2189950	+	522	84	514	552	1248	1342	783
SAOUHSC_02368	NC_007795.1	2190059	2191669	-	1611	2883	5531	6318	12896	10513	6501
SAOUHSC_02369	NC_007795.1	2192005	2192535	-	531	939	10235	9158	10140	8189	12681
SAOUHSC_02370	NC_007795.1	2192647	2193507	-	861	216	858	1095	1254	1887	1244
SAOUHSC_02371	NC_007795.1	2193931	2194734	+	804	553	1708	2088	2254	2000	2049
SAOUHSC_02372	NC_007795.1	2194864	2195535	-	672	547	5556	5376	4973	4655	6394
SAOUHSC_02373	NC_007795.1	2195934	2197127	-	1194	486	2253	2811	3916	2871	2861
SAOUHSC_02374	NC_007795.1	2197127	2198311	-	1185	781	1492	2187	3802	2726	1772
SAOUHSC_02375	NC_007795.1	2198622	2199092	+	471	922	847	1182	4700	3393	1407
SAOUHSC_02376	NC_007795.1	2199244	2199594	-	351	392	20636	20852	3463	3697	29210
SAOUHSC_02377	NC_007795.1	2199608	2200909	-	1302	2923	60491	62700	15286	10166	74904
SAOUHSC_02378	NC_007795.1	2200893	2201021	+	129	0	15	12	0	1	16
SAOUHSC_02379	NC_007795.1	2201188	2201850	-	663	2582	12956	16038	6177	4855	18788
SAOUHSC_02380	NC_007795.1	2202165	2202875	+	711	931	613	1136	6397	6580	1272
SAOUHSC_02381	NC_007795.1	2202996	2203439	-	444	1537	359897	360141	10781	12976	503035
SAOUHSC_02382	NC_007795.1	2203639	2204052	-	414	255	358	572	3349	1809	601
SAOUHSC_02383	NC_007795.1	2204510	2205883	-	1374	536	3734	4057	8808	6626	5133
SAOUHSC_02384	NC_007795.1	2206555	2206785	-	231	159	554	656	1351	987	771
SAOUHSC_02385	NC_007795.1	2206816	2207673	-	858	740	1200	1455	6407	3938	1650
SAOUHSC_02386	NC_007795.1	2207609	2207833	-	225	33	214	223	1075	649	238
SAOUHSC_02387	NC_007795.1	2208190	2208855	-	666	2680	700	1011	8204	5183	895
SAOUHSC_02388	NC_007795.1	2209007	2209327	+	321	23	2026	2673	397	302	2220
SAOUHSC_02389	NC_007795.1	2209329	2210309	+	981	153	8201	9643	1772	1541	9055
SAOUHSC_02390	NC_007795.1	2210575	2211666	+	1092	1015	4500	4975	20633	14410	6102
SAOUHSC_02391	NC_007795.1	2212109	2212213	-	105	4030	1976	3697	6265	12619	4632
SAOUHSC_02393	NC_007795.1	2212900	2214036	-	1137	130	221	198	1731	1120	294
SAOUHSC_02394	NC_007795.1	2214325	2214417	+	93	0	6	1	0	1	2
SAOUHSC_02396	NC_007795.1	2215122	2215979	-	858	786	1604	2090	4934	3747	2645
SAOUHSC_02397	NC_007795.1	2216047	2216829	-	783	602	788	902	2765	1646	1014
SAOUHSC_02399	NC_007795.1	2217061	2218866	-	1806	1279	11494	12251	9944	9363	17604
SAOUHSC_02400	NC_007795.1	2219547	2221085	+	1539	520	1619	2528	2221	5154	2056
SAOUHSC_02401	NC_007795.1	2221120	2223252	+	2133	1474	1711	3188	8158	6564	2206
SAOUHSC_02402	NC_007795.1	2223264	2223698	+	435	1843	533	967	3157	2799	725
SAOUHSC_02403	NC_007795.1	2223698	2224804	+	1107	1194	1215	2331	6982	6523	1810
SAOUHSC_02404	NC_007795.1	2225123	2232559	-	7437	265	3952	3841	1638	1569	5697
SAOUHSC_02405	NC_007795.1	2232836	2234191	-	1356	1632	9802	8758	8985	7922	12153
SAOUHSC_02406	NC_007795.1	2234218	2235150	-	933	224	3783	3464	2719	3005	4533
SAOUHSC_02407	NC_007795.1	2235152	2235961	-	810	245	3029	3093	3370	3223	3842
SAOUHSC_02409	NC_007795.1	2236150	2237058	-	909	1546	1009	2154	11451	6500	2016
SAOUHSC_02410	NC_007795.1	2237284	2238603	+	1320	30	385	402	630	761	587
SAOUHSC_02411	NC_007795.1	2238622	2238726	+	105	9	18	34	41	19	35
SAOUHSC_T00037	NC_007795.1	2238714	2238789	-	76	2	4	11	1	1	10
SAOUHSC_02412	NC_007795.1	2238752	2238868	-	117	0	0	0	0	0	0
SAOUHSC_T00017	NC_007795.1	2238793	2238867	-	75	0	0	0	0	0	0
SAOUHSC_T00058	NC_007795.1	2238877	2238960	-	84	83	247	269	49	123	361
SAOUHSC_T00061	NC_007795.1	2238990	2239065	-	76	29	395	424	66	80	393
SAOUHSC_T00020	NC_007795.1	2239073	2239144	-	72	17	10	26	1	12	32
SAOUHSC_T00010	NC_007795.1	2239146	2239220	-	75	54	107	103	29	62	129
SAOUHSC_R00015	NC_007795.1	2239231	2239345	-	115	5	1	2	0	4	8
SAOUHSC_R00010	NC_007795.1	2239418	2242340	-	2923	2547	750	1925	1035	1438	1821
SAOUHSC_T00029	NC_007795.1	2242631	2242707	-	77	448	1525	796	568	543	3279
SAOUHSC_R0005	NC_007795.1	2242800	2244356	-	1557	831	75	175	230	390	334
SAOUHSC_02416	NC_007795.1	2244539	2244724	-	186	1	18	3	4	7	22
SAOUHSC_02417	NC_007795.1	2244813	2245879	-	1067	1442	7428	6376	6481	5954	8500
SAOUHSC_02418	NC_007795.1	2246027	2247469	-	1443	705	5917	4866	5629	4383	6317
SAOUHSC_02419	NC_007795.1	2247791	2248264	-	474	49	1207	677	1500	1215	1129
SAOUHSC_02420	NC_007795.1	2248363	2249706	-	1344	210	4158	3015	1627	1642	4182
SAOUHSC_02422	NC_007795.1	2249883	2250566	-	684	387	4662	4705	3408	3868	5688
SAOUHSC_02423	NC_007795.1	2250585	2251772	-	1188	2001	14409	14205	9726	10326	16151
SAOUHSC_02424	NC_007795.1	2251816	2252331	-	516	195	4387	4602	3916	3922	5453
SAOUHSC_02425	NC_007795.1	2252508	2252768	+	261	1974	7973	15170	23114	20772	13768
SAOUHSC_02426	NC_007795.1	2252900	2254093	-	1194	367	17773	8476	1530	667	15672
SAOUHSC_02427	NC_007795.1	2254506	2255474	-	969	175	2836	2432	1345	1003	3723
SAOUHSC_02428	NC_007795.1	2255471	2256502	-	1032	156	2042	1962	1231	813	2693
SAOUHSC_02430	NC_007795.1	2256514	2257497	-	984	201	9920	7106	4201	3137	12314
SAOUHSC_02432	NC_007795.1	2257663	2257788	+	126	0	13	14	3	4	13
SAOUHSC_02433	NC_007795.1	2257889	2258959	-	1071	212	945	1043	1807	2001	1375
SAOUHSC_02434	NC_007795.1	2258966	2260723	-	1758	1869	2185	2658	5239	4747	2994
SAOUHSC_02435	NC_007795.1	2260710	2261903	-	1194	35	351	366	498	301	590
SAOUHSC_02436	NC_007795.1	2262005	2263981	+	1977	243	4385	3171	2694	2091	4521
SAOUHSC_02437	NC_007795.1	2264437	2265849	+	1413	8	162	144	63	57	233
SAOUHSC_02441	NC_007795.1	2266097	2266606	-	510	81009	61994	100661	522667	379701	98778
SAOUHSC_02442	NC_007795.1	2266669	2266908	-	240	70801	10395	15521	86270	70570	14528
SAOUHSC_02443	NC_007795.1	2266921	2267457	-	537	33860	24916	46256	244409	171249	37455
SAOUHSC_02444	NC_007795.1	2267632	2269194	-	1563	12633	6485	11007	51591	45501	8366
SAOUHSC_02445	NC_007795.1	2269501	2270502	-	1002	653	1196	1281	1781	1528	1820
SAOUHSC_02447	NC_007795.1	2270736	2271737	-	1002	1637	2783	4638	5844	5677	6111
SAOUHSC_02448	NC_007795.1	2272020	2272904	-	885	318	731	1082	2861	2143	1290
SAOUHSC_02449	NC_007795.1	2273155	2274567	-	1413	144	1591	2191	471	477	2879
SAOUHSC_02450	NC_007795.1	2274585	2276297	-	1713	66	753	1391	165	204	1363
SAOUHSC_02451	NC_007795.1	2276303	2276614	-	312	11	146	299	34	14	277
SAOUHSC_02452	NC_007795.1	2276636	2277616	-	981	8	326	725	36	40	641
SAOUHSC_02453	NC_007795.1	2277620	2278552	-	933	13	327	738	40	37	648
SAOUHSC_02454	NC_007795.1	2278565	2279080	-	516	0	186	384	16	23	314
SAOUHSC_02455	NC_007795.1	2279096	2279524	-	429	4	192	331	10	14	317
SAOUHSC_02456	NC_007795.1	2279892	2280683	-	792	298	956	1074	2853	2281	1606
SAOUHSC_02457	NC_007795.1	2280889	2281629	+	741	309	1013	1205	1290	1218	1733
SAOUHSC_A02331	NC_007795.1	2281666	2281827	+	162	0	7	8	7	6	15
SAOUHSC_02458	NC_007795.1	2281920	2282528	-	609	35	96	74	375	202	112
SAOUHSC_02459	NC_007795.1	2282790	2282915	-	126	4	31	10	196	85	31
SAOUHSC_02460	NC_007795.1	2283135	2283983	-	849	459	1153	1392	3800	2941	2026
SAOUHSC_02461	NC_007795.1	2284053	2284469	-	417	47	227	261	1084	918	428
SAOUHSC_02462	NC_007795.1	2284713	2284880	+	168	0	16	8	28	10	16
SAOUHSC_02463	NC_007795.1	2284877	2287300	+	2424	156	978	921	1154	808	1387
SAOUHSC_02464	NC_007795.1	2287360	2288214	-	855	265	762	872	1618	1057	1105
SAOUHSC_02465	NC_007795.1	2288425	2289240	-	816	99	339	494	967	882	564
SAOUHSC_02467	NC_007795.1	2290323	2291027	-	705	69	740	699	459	688	1097
SAOUHSC_02468	NC_007795.1	2291064	2292728	-	1665	275	1239	1193	1046	1114	1753
SAOUHSC_02469	NC_007795.1	2292961	2293200	+	240	5	23	27	38	23	61
SAOUHSC_02470	NC_007795.1	2293182	2293364	-	183	133	78	107	903	586	123
SAOUHSC_02471	NC_007795.1	2293918	2295324	-	1407	317	1920	1458	2537	1350	1919
SAOUHSC_02472	NC_007795.1	2295453	2296589	-	1137	238	1606	1415	2479	2037	1830
SAOUHSC_02473	NC_007795.1	2296590	2296682	-	93	0	0	0	0	0	0
SAOUHSC_02474	NC_007795.1	2296639	2297334	-	696	710	1566	1693	3568	2041	2162
SAOUHSC_02475	NC_007795.1	2297395	2297688	-	294	50	364	324	1041	458	346
SAOUHSC_02476	NC_007795.1	2297685	2298782	-	1098	75	173	155	636	401	227
SAOUHSC_02477	NC_007795.1	2299327	2299725	-	399	15493	38553	48166	27692	32224	52747
SAOUHSC_02478	NC_007795.1	2299739	2300176	-	438	2942	35614	44443	24566	20885	40819
SAOUHSC_02480	NC_007795.1	2300416	2301219	-	804	499	2192	2746	3795	3141	2940
SAOUHSC_02481	NC_007795.1	2301224	2302030	-	807	501	1237	1534	2605	2087	1690
SAOUHSC_02482	NC_007795.1	2302020	2302880	-	861	561	1796	2245	4403	3600	2399
SAOUHSC_02483	NC_007795.1	2302877	2303686	-	810	959	968	1433	3962	3029	1479
SAOUHSC_02484	NC_007795.1	2304224	2304592	-	369	5708	26172	28639	16525	19186	34579
SAOUHSC_02485	NC_007795.1	2304609	2305553	-	945	23737	95560	99139	78832	68232	115245
SAOUHSC_02486	NC_007795.1	2305628	2306017	-	390	8646	25601	32737	18515	22619	35733
SAOUHSC_02487	NC_007795.1	2306041	2306406	-	366	11119	28091	32560	37927	22582	35804
SAOUHSC_02488	NC_007795.1	2306429	2306542	-	114	3109	16885	14234	30819	10135	15820
SAOUHSC_02489	NC_007795.1	2306574	2306792	-	219	1799	16559	19010	15831	13363	22145
SAOUHSC_02490	NC_007795.1	2306985	2307632	-	648	20267	63401	69056	59627	52553	77681
SAOUHSC_02491	NC_007795.1	2307649	2308941	-	1293	23094	91585	105002	122999	87587	120991
SAOUHSC_02492	NC_007795.1	2308941	2309381	-	441	24013	26045	32804	26961	29252	37302
SAOUHSC_02493	NC_007795.1	2309398	2309577	-	180	3077	20654	20609	31124	15450	23798
SAOUHSC_02494	NC_007795.1	2309594	2310094	-	501	31898	42402	50044	52506	39192	56633
SAOUHSC_02495	NC_007795.1	2310115	2310474	-	360	7096	34835	36030	57330	28329	41973
SAOUHSC_02496	NC_007795.1	2310505	2311041	-	537	5470	32001	39744	28346	29675	45051
SAOUHSC_02498	NC_007795.1	2311066	2311464	-	399	6919	35041	33237	46751	27199	44588
SAOUHSC_02499	NC_007795.1	2311496	2311681	-	186	2437	17779	18204	23833	13640	23568
SAOUHSC_02500	NC_007795.1	2311704	2312243	-	540	10426	38140	42092	50346	30301	51459
SAOUHSC_02501	NC_007795.1	2312270	2312587	-	318	9938	35870	37350	47202	25169	43709
SAOUHSC_02502	NC_007795.1	2312623	2312991	-	369	12138	33048	38786	33650	25773	48210
SAOUHSC_02503	NC_007795.1	2313023	2313286	-	264	2285	24219	26237	28715	18353	30600
SAOUHSC_02504	NC_007795.1	2313310	2313519	-	210	1720	13229	13430	15160	9248	16697
SAOUHSC_02505	NC_007795.1	2313509	2313943	-	435	15549	31843	40335	32818	25480	46398
SAOUHSC_02506	NC_007795.1	2313946	2314599	-	654	16592	50249	60296	51293	38531	70271
SAOUHSC_02507	NC_007795.1	2314623	2314976	-	354	9901	21307	24871	35933	16373	28790
SAOUHSC_02508	NC_007795.1	2315005	2315283	-	279	9652	31986	36789	41993	23697	44227
SAOUHSC_02509	NC_007795.1	2315350	2316183	-	834	70363	77605	90562	98072	77018	106628
SAOUHSC_02510	NC_007795.1	2316216	2316491	-	276	4426	15287	17250	21947	14481	21220
SAOUHSC_02511	NC_007795.1	2316491	2317114	-	624	22390	37070	44289	43170	32896	50423
SAOUHSC_02512	NC_007795.1	2317141	2317803	-	663	24091	42211	46519	48515	34701	55666
SAOUHSC_02512a	NC_007795.1	2317831	2318139	-	309	16609	27972	33209	34978	21798	34872
SAOUHSC_02515	NC_007795.1	2318496	2318885	+	390	61	431	400	2405	1109	676
SAOUHSC_02516	NC_007795.1	2319077	2320255	-	1179	1159	44830	23915	6626	7241	40874
SAOUHSC_02517	NC_007795.1	2320524	2322659	-	2136	1424	6846	4896	5973	4473	6850
SAOUHSC_02518	NC_007795.1	2322685	2322780	-	96	3	37	3	20	7	18
SAOUHSC_02519	NC_007795.1	2322846	2323733	+	888	175	1116	846	2797	1786	1298
SAOUHSC_02520	NC_007795.1	2323914	2324777	+	864	1840	2383	2619	6865	4541	3378
SAOUHSC_02521	NC_007795.1	2324894	2325025	-	132	0	14	8	8	5	7
SAOUHSC_02522	NC_007795.1	2325196	2326086	-	891	76	1405	992	1408	1021	1652
SAOUHSC_02523	NC_007795.1	2326237	2326401	+	165	13	145	167	278	377	225
SAOUHSC_02524	NC_007795.1	2326646	2326963	+	318	239	2686	1717	2231	1793	2890
SAOUHSC_02525	NC_007795.1	2327150	2330317	-	3168	3047	7939	7761	15041	10369	9923
SAOUHSC_02527	NC_007795.1	2330434	2331699	-	1266	1845	5419	4822	8564	6634	6798
SAOUHSC_02528	NC_007795.1	2332088	2332339	+	252	21	63	32	516	369	85
SAOUHSC_02529	NC_007795.1	2332331	2333095	-	765	373	806	719	2502	1588	906
SAOUHSC_02530	NC_007795.1	2333257	2333697	+	441	3	2276	1027	178	136	1703
SAOUHSC_02531	NC_007795.1	2333690	2334901	+	1212	29	6817	3032	337	331	5764
SAOUHSC_02532	NC_007795.1	2335005	2335355	-	351	37	7078	3602	751	653	6629
SAOUHSC_02533	NC_007795.1	2335481	2335651	+	171	0	9	5	0	2	19
SAOUHSC_02534	NC_007795.1	2335708	2335851	-	144	147	137	140	128	130	204
SAOUHSC_02535	NC_007795.1	2335823	2335942	-	120	1	34	36	39	42	55
SAOUHSC_02536	NC_007795.1	2336046	2337068	-	1023	1178	2838	3258	5629	4546	4669
SAOUHSC_02537	NC_007795.1	2337088	2337687	-	600	553	773	1014	1558	1637	1295
SAOUHSC_02538	NC_007795.1	2337694	2337927	-	234	149	201	324	255	345	397
SAOUHSC_02540	NC_007795.1	2337933	2338379	-	447	189	895	868	2018	1038	1120
SAOUHSC_02541	NC_007795.1	2338393	2338878	-	486	205	862	807	1602	851	1100
SAOUHSC_02542	NC_007795.1	2338875	2340134	-	1260	824	1772	1768	2351	1713	2436
SAOUHSC_02543	NC_007795.1	2340197	2340691	+	495	396	1870	1941	3262	2599	2365
SAOUHSC_02544	NC_007795.1	2340693	2341199	-	507	303	663	754	922	762	1022
SAOUHSC_02545	NC_007795.1	2341230	2342234	-	1005	363	894	1113	1904	1512	1483
SAOUHSC_02546	NC_007795.1	2342404	2343009	-	606	445	1306	1212	1409	1156	1790
SAOUHSC_02547	NC_007795.1	2343010	2343681	-	672	185	1182	1134	1795	1571	1750
SAOUHSC_02549	NC_007795.1	2343695	2344477	-	783	227	846	862	2342	1542	1237
SAOUHSC_02550	NC_007795.1	2344767	2345564	+	798	144	1605	2065	1324	2511	3074
SAOUHSC_02551	NC_007795.1	2345736	2346506	-	771	120	1294	1432	796	841	2003
SAOUHSC_02552	NC_007795.1	2346578	2347132	-	555	94	474	498	549	402	591
SAOUHSC_02553	NC_007795.1	2347253	2348194	-	942	101	342	421	782	467	485
SAOUHSC_02554	NC_007795.1	2348593	2349501	-	909	1292	5427	6047	9762	5604	7306
SAOUHSC_02555	NC_007795.1	2349715	2350880	-	1166	388	872	843	1255	685	1185
SAOUHSC_02557	NC_007795.1	2351097	2351987	-	891	31	1313	897	217	243	1741
SAOUHSC_02558	NC_007795.1	2352262	2352564	+	303	7	126	102	13	11	209
SAOUHSC_02559	NC_007795.1	2352578	2352988	+	411	7	376	306	27	28	471
SAOUHSC_02561	NC_007795.1	2352985	2354700	+	1716	173	1737	1796	343	399	2857
SAOUHSC_02562	NC_007795.1	2354713	2355165	+	453	34	644	580	202	193	1019
SAOUHSC_02563	NC_007795.1	2355158	2355847	+	690	30	937	710	297	236	1342
SAOUHSC_02564	NC_007795.1	2355860	2356474	+	615	48	1325	1165	472	396	1913
SAOUHSC_02565	NC_007795.1	2356474	2357310	+	837	50	2272	1685	581	560	3194
SAOUHSC_02566	NC_007795.1	2357499	2357846	-	348	2460	30945	15524	18240	16897	34595
SAOUHSC_02568	NC_007795.1	2358274	2358600	-	327	601	2814	2195	5245	3054	3357
SAOUHSC_02569	NC_007795.1	2358664	2359407	-	744	682	1489	943	3709	2367	1451
SAOUHSC_02570	NC_007795.1	2359433	2361388	-	1956	1208	2117	1980	9608	7362	2649
SAOUHSC_02571	NC_007795.1	2361998	2362801	+	804	608	20096	18053	1874	2554	15211
SAOUHSC_02572	NC_007795.1	2362818	2363060	-	243	9458	13707	16637	64257	49364	20304
SAOUHSC_02573	NC_007795.1	2363234	2364634	-	1401	6312	1476	1887	19835	12766	1993
SAOUHSC_02574	NC_007795.1	2364729	2365811	-	1083	2972	1461	1595	14679	12118	1970
SAOUHSC_02575	NC_007795.1	2366059	2366481	+	423	86	228	231	1166	1409	324
SAOUHSC_02576	NC_007795.1	2366718	2367218	+	501	349	1176	1115	1432	1221	1019
SAOUHSC_02577	NC_007795.1	2367580	2368533	+	954	3208	3470	4411	14780	10369	5672
SAOUHSC_02579	NC_007795.1	2368625	2369749	-	1125	626	3578	3006	2896	2571	4037
SAOUHSC_02580	NC_007795.1	2370060	2370698	-	639	976	3175	2988	5600	4600	3905
SAOUHSC_A02450	NC_007795.1	2370858	2371091	-	234	12	149	61	622	372	127
SAOUHSC_02581	NC_007795.1	2371319	2371792	-	474	2704	6471	6958	16280	13053	9187
SAOUHSC_02582	NC_007795.1	2371792	2374746	-	2955	19597	29539	35847	74686	64265	40759
